id,title,genre,language,release_date,budget,revenue,rating,vote_count
10431,War,Action,en,2007-08-24,25000000,40452643,6.28,1450
7737,Resident Evil: Extinction,Horror,en,2007-09-20,45000000,148412065,6.279,3651
9963,Premonition,Thriller,en,2007-02-08,20000000,84297309,6.263,1369
4964,Knocked Up,Comedy,en,2007-06-01,30000000,219922417,6.254,3537
4787,Cassandra's Dream,Crime,en,2007-06-18,0,22687639,6.248,677
1248,Hannibal Rising,Crime,en,2007-02-06,50000000,82169884,6.232,1928
2284,Mr. Magorium's Wonder Emporium,Family,en,2007-11-14,0,69474661,6.229,1100
10294,Vacancy,Horror,en,2007-04-20,19000000,35300645,6.226,1240
2082,Halloween,Horror,en,2007-08-31,15000000,80460948,6.208,2032
13474,P2,Horror,en,2007-11-09,3500000,7766240,6.168,719
7942,"Run, Fatboy, Run",Comedy,en,2007-09-06,10000000,33478921,6.163,588
663,Saw IV,Horror,en,2007-10-25,10000000,139352633,6.154,3187
13492,Frontier(s),Drama,fr,2007-07-01,3000000,0,6.102,616
9955,Blades of Glory,Comedy,en,2007-03-30,53000000,118200000,6.099,1546
1273,TMNT,Adventure,en,2007-03-23,34000000,95608995,6.1,945
1620,Hitman,Action,en,2007-11-21,24000000,99965753,6.085,2902
13186,Wrong Turn 2: Dead End,Horror,en,2007-08-25,4000000,0,6.038,1158
2268,The Golden Compass,Adventure,en,2007-12-04,180000000,372234864,6.037,4131
1738,Next,Action,en,2007-04-25,70000000,76066841,6.035,2590
13252,Cleaner,Crime,en,2007-09-11,25000000,5796630,6.023,700
14636,The Condemned,Action,en,2007-04-27,0,8642858,6.018,679
4515,Lions for Lambs,Action,en,2007-10-22,35000000,63215872,6.018,650
3563,I Now Pronounce You Chuck & Larry,Comedy,en,2007-07-12,85000000,187134117,6.018,2044
5559,Bee Movie,Family,en,2007-10-28,150000000,287594577,6.01,4336
23827,Paranormal Activity,Horror,en,2007-09-14,215000,194183034,5.996,4507
9815,Goal! II: Living the Dream,Drama,en,2007-02-09,10000000,7864905,5.975,580
4858,The Invasion,Science Fiction,en,2007-08-17,80000000,40170558,5.964,1283
1257,Because I Said So,Romance,en,2007-02-02,0,69485490,5.952,565
11199,Wild Hogs,Action,en,2007-03-02,0,253625427,5.942,2046
10030,Good Luck Chuck,Comedy,en,2007-09-21,25000000,59192128,5.9,1307
8398,The Hitcher,Action,en,2007-01-19,10000000,25399945,5.87,807
2310,Beowulf,Adventure,en,2007-11-05,70000000,195735876,5.873,2520
1691,Hostel: Part II,Horror,en,2007-06-08,10200000,35728183,5.815,1741
6477,Alvin and the Chipmunks,Comedy,en,2007-12-13,60000000,361366633,5.807,3987
60049,Come tu mi vuoi,Comedy,it,2007-10-09,2500000,7086000,5.787,513
7183,Perfect Stranger,Thriller,en,2007-04-11,60795000,73090611,5.774,802
5375,Fred Claus,Action,en,2007-11-03,100000000,97838349,5.771,738
10172,Are We Done Yet?,Family,en,2007-04-04,0,58400000,5.768,538
3489,88 Minutes,Crime,en,2007-02-14,30000000,32593385,5.8,942
3603,Black Sheep,Horror,en,2007-03-29,0,4947717,5.748,638
9966,The Messengers,Mystery,en,2007-02-02,16000000,55060212,5.7,707
9038,The Heartbreak Kid,Comedy,en,2007-10-05,60000000,127766650,5.702,1421
2959,License to Wed,Comedy,en,2007-07-04,35000000,69307224,5.686,788
1683,The Reaping,Horror,en,2007-04-05,40000000,62771059,5.683,711
1534,Pathfinder,Adventure,en,2007-01-11,45000000,30822861,5.628,590
8277,American Pie Presents: Beta House,Comedy,en,2007-12-10,10000000,18610260,5.622,1685
9703,The Last Legion,Action,en,2007-04-19,67000000,25303038,5.607,715
9757,Norbit,Comedy,en,2007-02-08,10000000,159313561,5.594,2025
1979,Fantastic Four: Rise of the Silver Surfer,Adventure,en,2007-06-13,130000000,301913131,5.586,7157
13025,Diary of the Dead,Fantasy,en,2007-05-26,2000000,5540941,5.585,672
2335,Taxi 4,Action,fr,2007-02-10,17500000,65125001,5.565,1083
2698,Evan Almighty,Fantasy,en,2007-06-09,175000000,174440724,5.55,3819
1250,Ghost Rider,Thriller,en,2007-01-15,110000000,228738393,5.531,5275
9793,The Hills Have Eyes 2,Horror,en,2007-03-22,15000000,37697773,5.519,1252
54309,The Night Before the Exams Today,Comedy,it,2007-02-14,0,0,5.451,646
6589,Underdog,Family,en,2007-08-03,25000000,65270477,5.4,607
13121,Teeth,Comedy,en,2007-06-17,2000000,2340110,5.322,627
440,Aliens vs Predator: Requiem,Fantasy,en,2007-12-25,40000000,130290885,5.1,2459
2312,In the Name of the King: A Dungeon Siege Tale,Adventure,en,2007-11-29,60000000,13100000,4.701,717
9760,Epic Movie,Comedy,en,2007-01-25,20000000,86865564,3.893,1352
155,The Dark Knight,Drama,en,2008-07-14,185000000,1004558444,8.509,29497
10681,WALL·E,Animation,en,2008-06-22,180000000,521311860,8.074,16870
13223,Gran Torino,Drama,en,2008-12-09,33000000,269958228,7.999,9677
16804,Departures,Drama,ja,2008-09-13,0,69932387,7.85,696
14574,The Boy in the Striped Pyjamas,War,en,2008-05-07,12500000,20416563,7.844,6316
13042,Presto,Animation,en,2008-06-27,0,0,7.794,880
13855,The Chaser,Crime,ko,2008-02-14,120456666,0,7.8,1101
14756,Ip Man,Drama,cn,2008-12-12,11715578,22108789,7.744,3290
12429,Ponyo,Animation,ja,2008-07-19,41677699,202404009,7.735,3566
12405,Slumdog Millionaire,Drama,en,2008-11-12,15000000,378410542,7.735,9619
8885,Waltz with Bashir,Drama,he,2008-06-12,1500000,11179372,7.711,843
8832,Il Divo,Drama,it,2008-05-28,7275000,11260366,7.673,1011
4960,"Synecdoche, New York",Drama,en,2008-10-24,20000000,4383538,7.649,1200
1726,Iron Man,Action,en,2008-04-30,140000000,585174222,7.634,24186
11321,Seven Pounds,Drama,en,2008-12-18,55000000,168167691,7.614,6184
14438,Fireproof,Drama,en,2008-09-26,500000,33456317,7.611,614
3580,Changeling,Crime,en,2008-01-30,55000000,113020255,7.598,3744
4922,The Curious Case of Benjamin Button,Drama,en,2008-12-25,150000000,335802786,7.577,11494
13413,BURN·E,Animation,en,2008-11-17,0,0,7.565,650
12163,The Wrestler,Drama,en,2008-09-07,6000000,44734660,7.529,3203
13310,Let the Right One In,Horror,sv,2008-10-24,4000000,10785801,7.524,2576
7735,The Wave,Drama,de,2008-03-11,7500000,19000000,7.504,2965
8321,In Bruges,Comedy,en,2008-02-08,15000000,34533783,7.476,4455
8055,The Reader,Drama,en,2008-01-02,32000000,108902486,7.444,2669
14048,Man on Wire,Documentary,en,2008-07-25,0,2957978,7.404,767
8681,Taken,Action,en,2008-02-18,25000000,226830568,7.383,10101
13004,Barbie and the Diamond Castle,Animation,en,2008-09-03,0,0,7.38,731
13635,Mesrine: Killer Instinct,Drama,fr,2008-10-22,0,31055440,7.362,814
9539,Martyrs,Horror,fr,2008-09-03,6500000,1100000,7.336,2285
15362,Mesrine: Public Enemy #1,Action,fr,2008-11-19,80000000,0,7.3,765
11499,Frost/Nixon,Drama,en,2008-10-15,25000000,18593156,7.306,1019
18570,"Food, Inc.",Documentary,en,2008-09-07,0,0,7.297,521
10360,Hunger,Drama,en,2008-05-15,0,2724474,7.271,996
10139,Milk,History,en,2008-11-05,20000000,54589558,7.265,1952
12162,The Hurt Locker,Drama,en,2008-10-10,15000000,49230772,7.254,4995
13688,CJ7,Comedy,cn,2008-01-30,0,47301471,7.245,554
9502,Kung Fu Panda,Action,en,2008-06-04,130000000,631744560,7.224,10129
14306,Marley & Me,Comedy,en,2008-12-25,60000000,255743093,7.204,4192
14359,Doubt,Drama,en,2008-02-27,20000000,50907234,7.2,1486
13012,Felon,Action,en,2008-07-17,2900000,0,7.18,756
15067,"The Good, the Bad, the Weird",Action,ko,2008-07-16,10000000,0,7.167,633
12289,Red Cliff,Action,zh,2008-07-10,80341000,250100000,7.157,706
13007,Religulous,Documentary,en,2008-10-01,0,0,7.1,511
18533,Bronson,Drama,en,2008-10-09,230000,2260712,7.01,2213
6968,The Baader Meinhof Complex,Action,de,2008-09-25,27000000,26937355,6.973,500
4148,Revolutionary Road,Drama,en,2008-12-19,35000000,75981180,6.971,3425
12783,The Duchess,Drama,en,2008-09-05,17759769,43306325,6.969,1515
11631,Mamma Mia!,Comedy,en,2008-07-03,52000000,609841637,6.967,5820
8841,The Class,Drama,fr,2008-09-24,0,28814580,6.954,563
13809,RocknRolla,Action,en,2008-09-04,18000000,25740863,6.951,2594
8390,"Definitely, Maybe",Comedy,en,2008-02-08,0,55447968,6.914,2157
2253,Valkyrie,Drama,en,2008-12-25,75000000,200276000,6.898,3251
8882,Gomorrah,Drama,it,2008-05-16,0,34861529,6.875,1073
10362,Two Lovers,Drama,en,2008-11-19,9800000,16303643,6.855,745
13179,Tinker Bell,Animation,en,2008-09-11,48000000,0,6.84,1219
8881,Che: Part One,Drama,en,2008-09-05,30000000,0,6.8,648
15157,Another Cinderella Story,Comedy,en,2008-09-16,5000000,0,6.826,1628
13813,Defiance,Action,en,2008-12-31,32000000,51155219,6.819,1539
8848,The Bank Job,Thriller,en,2008-02-28,20000000,64828421,6.815,1966
13510,Eden Lake,Horror,en,2008-09-12,12850990,3984669,6.8,1486
5038,Vicky Cristina Barcelona,Drama,en,2008-08-15,15000000,96408652,6.797,3342
13648,Resident Evil: Degeneration,Animation,ja,2008-02-13,0,0,6.8,893
11253,Hellboy II: The Golden Army,Fantasy,en,2008-07-11,85000000,160388063,6.75,4623
8456,Never Back Down,Drama,en,2008-03-04,20000000,41627431,6.75,2074
13971,Wild Child,Comedy,en,2008-08-15,20000000,21972336,6.744,1707
13676,The Little Mermaid: Ariel's Beginning,Family,en,2008-08-25,0,0,6.73,870
8880,Che: Part Two,Drama,en,2008-12-12,40000000,8638163,6.7,548
8328,Step Up 2: The Streets,Music,en,2008-02-14,23000000,150816700,6.689,2090
8065,21,Drama,en,2008-03-27,35000000,159808370,6.689,4164
13851,Batman: Gotham Knight,Science Fiction,en,2008-07-08,3500000,0,6.7,572
8265,Welcome to the Sticks,Comedy,fr,2008-02-20,11000000,245144417,6.672,2215
7191,Cloverfield,Action,en,2008-01-15,25000000,170764026,6.662,6302
10201,Yes Man,Comedy,en,2008-12-09,70000000,223241637,6.655,6127
12184,The Other Boleyn Girl,Drama,en,2008-02-28,35000000,78269970,6.643,1809
7555,Rambo,Action,en,2008-01-24,50000000,113244290,6.637,3382
4944,Burn After Reading,Comedy,en,2008-09-05,37000000,163720069,6.629,4087
1266,Street Kings,Action,en,2008-04-10,20000000,66476363,6.629,1250
21755,The Brothers Bloom,Adventure,en,2008-09-09,20000000,5530764,6.629,535
10189,Pineapple Express,Action,en,2008-08-06,27000000,101624843,6.623,3329
7446,Tropic Thunder,Action,en,2008-08-09,92000000,195702811,6.621,5372
12113,Body of Lies,Action,en,2008-10-09,70000000,113280098,6.619,2647
2454,The Chronicles of Narnia: Prince Caspian,Adventure,en,2008-05-15,225000000,419665568,6.614,5722
8204,The Spiderwick Chronicles,Family,en,2008-02-14,90000000,164170327,6.612,2341
1729,The Forbidden Kingdom,Action,en,2008-04-18,55000000,127906624,6.608,1479
13291,Traitor,Drama,en,2008-08-23,22000000,23530831,6.605,556
13090,Sunshine Cleaning,Comedy,en,2008-01-18,5000000,16174377,6.589,661
6972,Australia,Adventure,en,2008-11-18,130000000,211787511,6.6,2064
4564,Sex and the City,Comedy,en,2008-05-12,65000000,415252786,6.575,1919
12690,Appaloosa,Drama,en,2008-09-19,20000000,20211394,6.575,865
11887,High School Musical 3: Senior Year,Comedy,en,2008-10-11,11000000,252909177,6.572,3223
8461,Funny Games,Drama,en,2008-03-14,15000000,7938872,6.566,1786
12133,Step Brothers,Comedy,en,2008-07-25,65000000,128107642,6.558,2728
12797,Ghost Town,Drama,en,2008-09-19,20000000,27090159,6.542,839
8338,Blindness,Drama,en,2008-05-14,25000000,19844979,6.524,1126
8909,Wanted,Action,en,2008-06-19,75000000,342463063,6.5,6365
15373,Role Models,Comedy,en,2008-11-07,28000000,92380927,6.487,1644
12222,Horton Hears a Who!,Animation,en,2008-03-03,85000000,298572799,6.486,2909
13053,Bolt,Animation,en,2008-11-21,150000000,309979994,6.482,5374
9870,Forgetting Sarah Marshall,Comedy,en,2008-04-17,30000000,105173115,6.48,3008
10527,Madagascar: Escape 2 Africa,Family,en,2008-10-30,150000000,603900354,6.475,6153
12085,Mad Money,Action,en,2008-01-17,0,0,6.473,584
12182,Nick and Norah's Infinite Playlist,Comedy,en,2008-10-03,9000000,33556631,6.457,1070
12689,"Angus, Thongs and Perfect Snogging",Comedy,en,2008-07-25,0,14924998,6.439,725
13027,Eagle Eye,Mystery,en,2008-09-25,80000000,178800000,6.432,2528
13655,Camp Rock,Family,en,2008-06-20,0,0,6.433,1946
10761,Made of Honor,Comedy,en,2008-04-30,40000000,106407672,6.429,1489
6557,27 Dresses,Comedy,en,2008-01-10,30000000,160259319,6.403,2849
16353,Ong Bak 2,Adventure,th,2008-12-04,8500000,8936663,6.396,548
10529,Outlander,Fantasy,en,2008-04-24,50000000,7033683,6.395,1097
13150,Pride and Glory,Crime,en,2008-09-09,30000000,31200557,6.383,766
6687,TransSiberian,Thriller,en,2008-01-18,15000000,5926410,6.375,608
7461,Vantage Point,Drama,en,2008-02-01,40000000,151161491,6.376,1809
8960,Hancock,Fantasy,en,2008-07-01,150000000,629443428,6.344,8666
13523,Sex Drive,Comedy,en,2008-10-16,19000000,18755936,6.3,1154
10764,Quantum of Solace,Adventure,en,2008-10-29,200000000,589580482,6.311,7070
8966,Twilight,Fantasy,en,2008-11-20,37000000,393616788,6.293,12309
13600,City of Ember,Adventure,en,2008-10-07,55000000,17869048,6.29,1555
2309,Inkheart,Adventure,en,2008-12-11,60000000,62803180,6.288,1922
10358,Zack and Miri Make a Porno,Comedy,en,2008-09-18,24000000,42105111,6.277,2074
4953,Be Kind Rewind,Drama,en,2008-01-20,20000000,30600000,6.277,1173
14326,Nights in Rodanthe,Drama,en,2008-09-26,0,84375061,6.27,531
13335,Harold & Kumar Escape from Guantanamo Bay,Comedy,en,2008-04-25,12000000,43493123,6.268,1267
13515,Mirrors,Horror,en,2008-08-15,35000000,72436439,6.243,1611
10483,Death Race,Action,en,2008-08-22,45000000,76014335,6.238,3347
10188,The Sisterhood of the Traveling Pants 2,Adventure,en,2008-08-06,27000000,44352417,6.234,711
7459,Speed Racer,Family,en,2008-05-07,120000000,93945766,6.2,1327
10523,W.,Drama,en,2008-10-17,25100000,29506464,6.2,513
1724,The Incredible Hulk,Science Fiction,en,2008-06-12,150000000,163712074,6.202,10609
11665,Get Smart,Action,en,2008-06-19,80000000,230685453,6.17,3177
8090,Untraceable,Thriller,en,2008-01-22,35000000,52659594,6.169,757
11917,Saw V,Horror,en,2008-10-23,10800000,113864059,6.156,2954
13387,Transporter 3,Action,en,2008-11-26,30000000,108979549,6.139,2981
8247,Jumper,Action,en,2008-02-13,85000000,222231186,6.138,5146
10185,The Midnight Meat Train,Horror,en,2008-08-07,15000000,3533227,6.127,923
10202,Bedtime Stories,Fantasy,en,2008-12-24,80000000,212874864,6.12,2555
12180,Star Wars: The Clone Wars,Animation,en,2008-08-05,8500000,68282844,6.117,1730
13220,Splinter,Horror,en,2008-10-31,0,124191,6.106,600
10665,The Strangers,Horror,en,2008-05-29,9000000,82391145,6.103,2096
13944,Passengers,Drama,en,2008-09-26,25000000,2000000,6.085,781
9029,What Happens in Vegas,Comedy,en,2008-05-07,35000000,219375562,6.084,2704
88751,Journey to the Center of the Earth,Action,en,2008-07-10,45000000,101702060,6.058,4341
10199,The Tale of Despereaux,Adventure,en,2008-12-18,60000000,86947965,6.048,799
10186,The Rocker,Comedy,en,2008-08-20,15000000,8762890,6.029,511
14248,Igor,Animation,en,2008-09-19,25000000,30700000,6.0,506
13092,How to Lose Friends & Alienate People,Comedy,en,2008-10-02,27000000,17286299,5.976,650
217,Indiana Jones and the Kingdom of the Crystal Skull,Adventure,en,2008-05-21,185000000,786636033,5.972,7193
13460,Doomsday,Action,en,2008-03-14,30000000,22472631,5.968,1124
8780,Baby Mama,Comedy,en,2008-04-25,30000000,64444713,5.935,580
13279,Lakeview Terrace,Drama,en,2008-09-19,20000000,27640028,5.932,888
11152,The Ruins,Horror,en,2008-04-02,8000000,22818256,5.931,995
12245,The Oxford Murders,Crime,en,2008-01-18,14100000,0,5.922,573
13389,Righteous Kill,Action,en,2008-09-11,60000000,79498846,5.913,1078
13018,Deception,Thriller,en,2008-04-24,25000000,18024545,5.9,564
10488,Nim's Island,Adventure,en,2008-04-03,37000000,100076342,5.908,1034
34494,Sorry if I Love You,Comedy,it,2008-01-25,0,0,5.9,639
13690,Open Season 2,Adventure,en,2008-09-24,0,8700000,5.835,1056
12193,Four Christmases,Comedy,en,2008-11-26,80000000,164112721,5.806,975
9030,The Eye,Drama,en,2008-02-01,12000000,58010320,5.787,902
13056,Punisher: War Zone,Action,en,2008-12-05,20500000,10089373,5.776,981
13812,Quarantine,Horror,en,2008-10-10,12000000,40855419,5.761,1109
8457,Drillbit Taylor,Comedy,en,2008-02-04,40000000,32853640,5.763,890
8836,The X Files: I Want to Believe,Drama,en,2008-07-24,30000000,69363381,5.734,1294
8676,Fool's Gold,Romance,en,2008-02-07,70000000,111231041,5.713,1308
10661,You Don't Mess with the Zohan,Comedy,en,2008-06-05,90000000,204313400,5.686,3289
13596,My Best Friend's Girl,Romance,en,2008-09-19,20000000,41624687,5.658,657
12620,The House Bunny,Romance,en,2008-08-22,25000000,70442940,5.658,1718
13260,Semi-Pro,Comedy,en,2008-02-28,0,33472850,5.624,675
10200,The Day the Earth Stood Still,Drama,en,2008-12-10,80000000,233093859,5.586,3001
9381,Babylon A.D.,Action,en,2008-08-20,70000000,72109200,5.562,1789
10885,Shutter,Horror,en,2008-03-21,0,0,5.523,629
6933,One Missed Call,Horror,en,2008-01-04,20000000,45847751,5.5,671
1735,The Mummy: Tomb of the Dragon Emperor,Adventure,en,2008-07-01,145000000,403449830,5.465,3983
7840,"10,000 BC",Adventure,en,2008-02-22,105000000,269784201,5.424,2640
13051,Max Payne,Crime,en,2008-10-15,35000000,85416905,5.357,1826
8645,The Happening,Thriller,en,2008-06-11,60000000,163403799,5.342,3080
14405,Beverly Hills Chihuahua,Comedy,en,2008-10-03,20000000,149281606,5.31,942
11260,Meet Dave,Comedy,en,2008-07-08,60000000,50650079,5.276,1249
11918,Superhero Movie,Comedy,en,2008-03-28,35000000,25871834,5.2,1555
2395,Astérix at the Olympic Games,Fantasy,fr,2008-01-30,97250400,132900000,5.187,1741
24169,Il cosmo sul comò,Comedy,it,2008-12-19,0,0,5.174,806
13184,Bangkok Dangerous,Action,en,2008-08-21,45000000,42487390,5.161,892
8617,Prom Night,Horror,en,2008-04-10,0,14796236,5.036,616
8285,The Spirit,Action,en,2008-12-25,60000000,39031337,4.708,849
13486,The Scorpion King 2: Rise of a Warrior,Action,en,2008-07-19,0,0,4.627,504
12177,The Love Guru,Comedy,en,2008-06-20,62000000,40854735,4.169,626
7278,Meet the Spartans,Comedy,en,2008-01-24,30000000,85897593,4.031,1457
13805,Disaster Movie,Comedy,en,2008-08-29,25000000,14109284,3.283,915
16869,Inglourious Basterds,Drama,en,2009-08-19,70000000,321457747,8.215,20032
21634,Prayers for Bobby,Drama,en,2009-01-24,0,0,8.108,513
28178,Hachi: A Dog's Tale,Drama,en,2009-06-08,16000000,46749646,8.008,6057
25376,The Secret in Their Eyes,Crime,es,2009-08-13,2000000,33965843,7.998,2197
18438,Castaway on the Moon,Drama,ko,2009-05-14,0,0,7.991,581
20453,3 Idiots,Drama,hi,2009-12-23,9000000,70000000,7.985,2053
23128,The Cove,Documentary,en,2009-07-31,0,1162422,7.948,531
14160,Up,Animation,en,2009-05-28,175000000,735099082,7.943,18277
24238,Mary and Max,Animation,en,2009-02-09,8240000,1740429,7.857,1684
22843,Evangelion: 2.0 You Can (Not) Advance,Animation,ja,2009-06-26,0,41162041,7.8,713
24480,Partly Cloudy,Animation,en,2009-05-28,0,0,7.838,922
31011,Mr. Nobody,Science Fiction,en,2009-11-06,47000000,2331721,7.833,5394
14836,Coraline,Animation,en,2009-02-05,60000000,124600000,7.823,6504
22683,Gifted Hands: The Ben Carson Story,Drama,en,2009-02-07,0,0,7.786,522
10315,Fantastic Mr. Fox,Adventure,en,2009-10-23,40000000,46471023,7.777,4493
30018,Mother,Crime,ko,2009-05-28,5000000,17112713,7.733,1220
767,Harry Potter and the Half-Blood Prince,Adventure,en,2009-07-07,250000000,933959197,7.698,17527
22881,The Blind Side,Drama,en,2009-11-20,29000000,309208309,7.68,5591
21575,A Prophet,Crime,fr,2009-08-26,13000000,17873691,7.592,1322
17431,Moon,Science Fiction,en,2009-06-12,5000000,9760104,7.572,5052
21191,Sin Nombre,Drama,es,2009-03-20,0,5102705,7.57,570
19995,Avatar,Action,en,2009-12-15,237000000,2920357254,7.569,28865
28874,Summer Wars,Animation,ja,2009-08-01,0,18434328,7.541,788
15472,The Girl with the Dragon Tattoo,Drama,sv,2009-02-27,13000000,109421911,7.521,2625
26280,I Killed My Mother,Drama,fr,2009-06-05,0,0,7.517,1013
176241,Prison Break: The Final Break,Action,en,2009-05-24,0,0,7.507,563
37903,The White Ribbon,Drama,de,2009-09-24,21555450,11652157,7.498,885
33273,Cell 211,Action,es,2009-11-06,5700000,19300483,7.45,1096
13475,Star Trek,Science Fiction,en,2009-05-06,150000000,385680446,7.431,9079
26963,The Secret of Kells,Animation,en,2009-02-09,8000000,1803412,7.43,570
17654,District 9,Science Fiction,en,2009-08-05,30000000,210819611,7.415,8432
34647,Enter the Void,Fantasy,en,2009-06-17,13000000,754249,7.378,1543
22164,Blood and Bone,Action,en,2009-02-07,3700000,0,7.364,638
10024,My Sister's Keeper,Drama,en,2009-06-26,30000000,95714875,7.357,1884
25793,Precious,Drama,en,2009-11-06,10000000,47536959,7.351,1474
22803,Law Abiding Citizen,Drama,en,2009-10-15,53000000,127944208,7.342,4394
13183,Watchmen,Action,en,2009-03-04,130000000,185258983,7.326,8181
18785,The Hangover,Comedy,en,2009-06-02,35000000,469310836,7.311,15333
34653,A Single Man,Drama,en,2009-10-19,7000000,24964890,7.307,1385
