id,name,gender,popularity
245842,Sean McNamara,2,2.578
779782,Paul Feig,2,3.44
799876,Graham Moore,2,2.18
718789,Angus MacLane,2,3.946
676547,Daniel Stamm,2,1.553
639933,Robert Eggers,2,6.157
436270,Jaume Collet-Serra,2,5.794
661374,Rian Johnson,2,8.583
894205,Michael Giacchino,2,5.613
926899,Marc James Roels,2,0.648
696806,Shawn Levy,2,13.578
585083,Jennifer Kluska,1,1.784
335787,Ruben Fleischer,2,5.076
420821,Akiva Schaffer,2,3.867
556694,George Miller,2,8.631
923632,Felicity Morris,1,0.694
725201,Joe Russo,2,8.255
787752,Mimi Cave,1,0.889
338958,Adam Shankman,2,2.85
818397,Martin Campbell,2,2.333
833425,Damien Power,2,1.352
800815,Scott Cooper,2,5.084
541134,Tobias Lindholm,2,2.385
663712,Damien Leone,2,4.386
762504,Jordan Peele,2,7.119
913290,Zach Cregger,2,6.512
759175,Lê Văn Kiệt,2,2.147
805327,Wanuri Kahiu,1,1.571
755566,J.J. Perry,2,4.019
619730,Olivia Wilde,1,23.223
507086,Colin Trevorrow,2,3.74
615904,Kat Coiro,1,3.054
744276,Castille Landon,1,9.114
656663,Jeff Tremaine,2,4.354
760741,Baltasar Kormákur,2,2.532
668482,Matthew Warchus,2,0.745
629176,Julius Avery,2,4.589
1015606,David Gelb,2,1.388
800939,Ol Parker,2,8.57
760104,Ti West,2,3.628
648579,Tom Gormican,2,1.796
817648,Daniel Kinnane,2,0.6
760161,William Brent Bell,2,2.524
882598,Parker Finn,2,2.062
338953,David Yates,2,8.877
736526,Roar Uthaug,2,1.774
763285,Michael Bay,2,16.514
646385,Tyler Gillett,2,3.192
790142,Rick Jacobson,2,1.925
774825,John C. Donkin,2,1.11
823766,Sebastián Lelio,2,2.52
429473,Anna Foerster,1,2.286
852046,Romain Gavras,2,2.169
752623,Aaron Nee,2,1.287
616037,Taika Waititi,2,19.134
799546,Mike Barker,2,2.061
807356,Chloe Okuno,1,2.107
961484,Brian Goodman,2,5.211
723419,John Lee Hancock,2,5.178
950445,Jimmy Chin,2,3.539
829560,Tomasz Mandes,2,6.348
877269,Don Hall,2,2.36
532639,Robert Zemeckis,2,8.57
766475,Tom George,2,1.307
505026,Kenneth Branagh,2,16.412
520023,Halina Reijn,1,8.519
628900,Tarik Saleh,2,2.338
762968,Jennifer Kaytin Robinson,1,1.365
406759,Roland Emmerich,2,8.55
830788,Jessica M. Thompson,1,1.4
758009,Jason Moore,2,1.244
616820,David Gordon Green,2,4.854
852448,Babak Anvari,2,1.329
833097,Janeen Damian,1,1.325
819876,David Cronenberg,2,13.633
780609,Alex Garland,2,6.263
760868,Adam Berg,2,1.62
800510,Steven Soderbergh,2,7.112
823625,Mark Williams,2,3.862
526896,Daniel Espinosa,2,2.467
831946,Matthew Reilly,2,0.6
301502,Andrew Dominik,2,3.589
522016,Simon Kinberg,2,7.287
664469,David O. Russell,2,3.135
840882,Kim Farrant,1,2.229
862551,John Hamburg,2,2.078
800937,Alex Hardcastle,2,2.005
829557,Tomasz Mandes,2,6.348
615469,Joseph Kosinski,2,6.702
532710,Keith Thomas,2,1.138
717728,Timo Vuorensola,2,5.436
619979,Adrian Lyne,2,4.193
838484,Toby Meakins,0,1.176
632727,David Blue Garcia,2,2.307
603692,Chad Stahelski,2,18.825
877703,Russell Mulcahy,2,3.851
502356,Aaron Horvath,2,5.974
934433,Tyler Gillett,2,3.192
677179,Michael B. Jordan,2,37.73
594767,David F. Sandberg,2,7.876
646389,Jean-François Richet,2,4.053
804150,Elizabeth Banks,1,32.846
638974,Jeremy Garelick,2,1.271
631842,M. Night Shyamalan,2,8.631
640146,Peyton Reed,2,5.248
